style,view,shoe,speed_mph,run_folder,stride_idx,contact_ms,air_ms,stride_ms,ratio,pct_contact,knee_angle_deg,ankle_ahead_knee_px,toeoff_ankle_knee_px,cadence_spm,loading_rate,flight_arc_px,hip_osc_px
small_steps,perpendicular,ASICS Gel-Nimbus,5.0,20260609_181419,14,367,300,667,1.2233333333333334,55.02248875562219,161.43480124726364,-0.3974548619884217,291.27682392515896,89.95502248875562,0.7825819463662492,162.07205606336504,74.03991224751883
small_steps,perpendicular,ASICS Gel-Nimbus,5.0,20260609_181419,15,367,300,667,1.2233333333333334,55.02248875562219,166.25547494210042,-19.373766350638334,269.0069470329007,89.95502248875562,0.8736394963028613,148.69952203250534,69.50692547369202
small_steps,perpendicular,ASICS Gel-Nimbus,5.0,20260609_181419,16,400,300,700,1.3333333333333333,57.14285714285714,167.07384510004093,-34.818181049883606,287.0930503198508,85.71428571428571,0.7931535127166733,158.7824574259754,70.34590399466138
small_steps,perpendicular,ASICS Gel-Nimbus,5.0,20260609_181419,17,366,300,666,1.22,54.95495495495496,161.76582837329966,11.046315890982669,294.0697040157386,90.09009009009009,0.4301141878470355,158.2450688802394,70.34590399466138
small_steps,perpendicular,ASICS Gel-Nimbus,5.0,20260609_181419,18,334,333,667,1.003003003003003,50.07496251874063,162.89988684582625,10.628635484022197,274.38229147513687,89.95502248875562,0.6222486281689342,146.32290269071018,65.68737841781447
small_steps,perpendicular,ASICS Gel-Nimbus,5.0,20260609_181419,19,367,300,667,1.2233333333333334,55.02248875562219,166.47356872117805,-2.756745891459218,287.67259671189447,89.95502248875562,0.3186507969139389,147.77515522157398,67.84165498326493
small_steps,perpendicular,ASICS Gel-Nimbus,5.0,20260609_181419,20,366,334,700,1.095808383233533,52.28571428571429,161.45379131158555,7.327326226806235,266.7113828717273,85.71428571428571,0.6256982767437544,158.6292884900431,73.7409589197949
small_steps,perpendicular,ASICS Gel-Nimbus,5.0,20260609_181419,21,366,300,666,1.22,54.95495495495496,165.15541903930685,0.7259135213823811,294.0287920894906,90.09009009009009,0.44843402070893845,157.30929427825288,72.95786842382464
small_steps,perpendicular,ASICS Gel-Nimbus,5.0,20260609_181419,22,400,300,700,1.3333333333333333,57.14285714285714,164.0684330374509,-6.025204609776779,294.3922473532764,85.71428571428571,0.7282600490974684,151.1643228537481,77.84843702234599
small_steps,perpendicular,ASICS Gel-Nimbus,5.0,20260609_181419,23,367,300,667,1.2233333333333334,55.02248875562219,162.1643906219299,20.64518728143912,290.555373090643,89.95502248875562,0.7686408477639659,157.41041560428062,77.31273019329666
small_steps,perpendicular,ASICS Gel-Nimbus,5.0,20260609_181419,24,400,300,700,1.3333333333333333,57.14285714285714,163.3997321295592,1.5971459462663233,309.6297465458233,85.71428571428571,0.722628368590505,138.67269768172469,76.86699670749542
small_steps,perpendicular,ASICS Gel-Nimbus,5.0,20260609_181419,25,367,333,700,1.102102102102102,52.42857142857142,160.25621995286141,18.276552180477893,282.4601632975425,85.71428571428571,0.44836731245639594,144.0697254394911,74.07213000538442
small_steps,perpendicular,ASICS Gel-Nimbus,5.0,20260609_181419,26,367,333,700,1.102102102102102,52.42857142857142,165.8901877333218,-9.49634639976523,292.5099943075302,85.71428571428571,0.47185785885568693,150.96027999125408,74.25219098997943
small_steps,perpendicular,ASICS Gel-Nimbus,5.0,20260609_181419,27,367,333,700,1.102102102102102,52.42857142857142,162.74584560223687,15.92404962071521,287.3424183867263,85.71428571428571,0.39037960281122275,144.2185784297078,78.25765525651914
small_steps,perpendicular,ASICS Gel-Nimbus,5.0,20260609_181419,28,367,300,667,1.2233333333333334,55.02248875562219,164.32802381706787,10.062803737201307,298.3902388170882,89.95502248875562,0.4668707347016356,160.08687362065905,79.82436481046258
small_steps,perpendicular,ASICS Gel-Nimbus,5.0,20260609_181419,29,366,334,700,1.095808383233533,52.28571428571429,167.7108668990987,-17.183559958410456,277.27856553183824,85.71428571428571,0.8129914689583267,153.56849921436503,69.48103832940043
small_steps,perpendicular,ASICS Gel-Nimbus,5.0,20260609_181419,30,366,334,700,1.095808383233533,52.28571428571429,162.31406796261908,-1.765117264806463,289.23364670296814,85.71428571428571,0.6696188329100973,144.61800669079764,65.84180078221246
small_steps,perpendicular,ASICS Gel-Nimbus,5.0,20260609_181419,31,366,300,666,1.22,54.95495495495496,165.26745808284196,18.01578633255349,305.1463696670387,90.09009009009009,0.2857462700378525,155.98078570073312,63.706088569315824
small_steps,perpendicular,ASICS Gel-Nimbus,5.0,20260609_181419,32,367,300,667,1.2233333333333334,55.02248875562219,164.1778774756687,3.136817858029417,303.94324220168323,89.95502248875562,0.5965950400567938,153.83398079902543,63.706088569315824
small_steps,perpendicular,ASICS Gel-Nimbus,5.0,20260609_181419,33,367,333,700,1.102102102102102,52.42857142857142,165.22917486645963,-13.45059932426193,289.00375690897465,85.71428571428571,0.9631745620874143,149.7775412920762,62.69775483820368
small_steps,perpendicular,ASICS Gel-Nimbus,5.0,20260609_181419,34,367,300,667,1.2233333333333334,55.02248875562219,163.02077217641516,18.81740574815035,309.42977182393076,89.95502248875562,0.3837312628478636,156.0998512518238,62.69775483820368
small_steps,perpendicular,ASICS Gel-Nimbus,5.0,20260609_181419,35,366,300,666,1.22,54.95495495495496,166.11977877626057,-16.279670783622578,293.5441202534207,90.09009009009009,0.6589076372588907,143.49829632335639,70.62494391941888
small_steps,perpendicular,ASICS Gel-Nimbus,5.0,20260609_181419,36,400,300,700,1.3333333333333333,57.14285714285714,165.56971602134752,-8.728754417903701,286.1190799330644,85.71428571428571,0.7909045998945808,148.70961787871727,80.41386285925593
small_steps,perpendicular,ASICS Gel-Nimbus,5.0,20260609_181419,37,400,300,700,1.3333333333333333,57.14285714285714,167.00068205146545,-15.817015439914258,293.67313658604803,85.71428571428571,0.8219829546831832,143.95283549446106,80.41386285925593
small_steps,perpendicular,ASICS Gel-Nimbus,5.0,20260609_181419,38,367,300,667,1.2233333333333334,55.02248875562219,167.52167197240948,-21.98534466343824,294.8707306337201,89.95502248875562,0.8856198518879057,149.234397217097,73.5592819148343
small_steps,perpendicular,ASICS Gel-Nimbus,5.0,20260609_181419,39,400,300,700,1.3333333333333333,57.14285714285714,165.4420177110146,-19.470277494348807,286.73906817706995,85.71428571428571,0.8247467314527847,146.4249108373515,75.3600396671232
small_steps,perpendicular,ASICS Gel-Nimbus,5.0,20260609_181419,40,367,300,667,1.2233333333333334,55.02248875562219,165.59924973235496,4.663798243985411,292.59763806124477,89.95502248875562,0.44775613737776165,152.98573864747152,74.91222786293918
small_steps,perpendicular,ASICS Gel-Nimbus,5.0,20260609_181419,41,366,300,666,1.22,54.95495495495496,163.2748407383822,10.228342277220122,293.323603183126,90.09009009009009,0.7676026341654424,141.49406596543156,70.98474185328976
small_steps,perpendicular,ASICS Gel-Nimbus,5.0,20260609_181419,42,367,300,667,1.2233333333333334,55.02248875562219,163.85322776090243,0.13329000268856817,314.5345160699352,89.95502248875562,0.5184103744449609,146.74152760709433,68.72523012170288
small_steps,perpendicular,ASICS Gel-Nimbus,5.0,20260609_181419,43,367,300,667,1.2233333333333334,55.02248875562219,163.28176370154802,-0.7665229631770671,281.7618100115244,89.95502248875562,0.5352341441705338,145.50960751175774,
too_bouncy,perpendicular,ASICS Gel-Nimbus,5.0,20260609_181509,0,433,400,833,1.0825,51.980792316926774,168.2182022031011,-12.967800793411811,289.5895869666821,72.02881152460985,0.7019711563589915,261.59834753696487,
too_bouncy,perpendicular,ASICS Gel-Nimbus,5.0,20260609_181509,1,500,367,867,1.3623978201634876,57.67012687427913,168.05805508909776,-11.054403327822115,313.522402123092,69.20415224913495,0.904941855937907,213.1216686525206,110.21700921087353
too_bouncy,perpendicular,ASICS Gel-Nimbus,5.0,20260609_181509,2,466,367,833,1.2697547683923707,55.942376950780314,167.90775605430383,-22.99092824150523,316.77726809376554,72.02881152460985,0.7546560763626212,220.371020968965,110.29599832745242
too_bouncy,perpendicular,ASICS Gel-Nimbus,5.0,20260609_181509,3,467,400,867,1.1675,53.8638985005767,163.60826349692937,-0.39973071240092395,300.8238193489349,69.20415224913495,0.7503799574116304,243.8145742184132,110.98952949135034
too_bouncy,perpendicular,ASICS Gel-Nimbus,5.0,20260609_181509,4,433,433,866,1.0,50.0,167.86244289868145,-11.548958513111756,297.7259878560674,69.28406466512702,1.043266860158482,269.2650412699654,109.43903218995892
too_bouncy,perpendicular,ASICS Gel-Nimbus,5.0,20260609_181509,5,400,400,800,1.0,50.0,166.69026221439034,6.8572943311495465,317.7738512880113,75.0,0.7962501196854664,244.21609207369693,125.09868936124896
too_bouncy,perpendicular,ASICS Gel-Nimbus,5.0,20260609_181509,6,434,400,834,1.085,52.038369304556355,168.83644551444382,-12.173352569532653,297.0253816754521,71.94244604316546,0.5975610120613722,245.21757709602105,125.09868936124896
too_bouncy,perpendicular,ASICS Gel-Nimbus,5.0,20260609_181509,7,433,400,833,1.0825,51.980792316926774,170.1590898800533,-17.001648507649406,322.13387455364,72.02881152460985,0.983872225487678,271.6669738688631,122.37412399377547
too_bouncy,perpendicular,ASICS Gel-Nimbus,5.0,20260609_181509,8,433,400,833,1.0825,51.980792316926774,164.0154650020689,17.835136660792045,340.2702512056661,72.02881152460985,1.168736704779967,276.3631836743539,118.24988989390016
too_bouncy,perpendicular,ASICS Gel-Nimbus,5.0,20260609_181509,9,467,367,834,1.2724795640326976,55.99520383693045,165.2101867908508,-0.31093271041288517,327.1507755367851,71.94244604316546,1.0922144452206297,223.9804133342534,118.48103683845234
too_bouncy,perpendicular,ASICS Gel-Nimbus,5.0,20260609_181509,10,433,400,833,1.0825,51.980792316926774,169.59444570419126,-12.602594764609194,289.9615633728033,72.02881152460985,0.7189912078170076,268.4478170752185,121.32402339367057
too_bouncy,perpendicular,ASICS Gel-Nimbus,5.0,20260609_181509,11,433,400,833,1.0825,51.980792316926774,165.56252258503102,-2.2424891764708264,301.5401858293235,72.02881152460985,1.1243131932640162,241.7516593250416,123.83936118744595
too_bouncy,perpendicular,ASICS Gel-Nimbus,5.0,20260609_181509,12,467,400,867,1.1675,53.8638985005767,168.63190301800503,-21.742495714539814,300.6833586979976,69.20415224913495,0.9565003565065441,208.79059486444976,123.83936118744595
too_bouncy,perpendicular,ASICS Gel-Nimbus,5.0,20260609_181509,13,433,400,833,1.0825,51.980792316926774,165.77576270565748,-4.725336068352362,301.6095744889707,72.02881152460985,0.6604427669793188,232.56928695832107,106.23240879539995
too_bouncy,perpendicular,ASICS Gel-Nimbus,5.0,20260609_181509,14,467,400,867,1.1675,53.8638985005767,169.65055748035056,-16.19429013629849,330.5135286539395,69.20415224913495,1.00238426767915,222.68735083917477,109.03805468154961
too_bouncy,perpendicular,ASICS Gel-Nimbus,5.0,20260609_181509,15,433,400,833,1.0825,51.980792316926774,163.4550823061905,18.69641782693884,314.7707912418175,72.02881152460985,0.6222951937365083,228.77338314213,109.03805468154961
too_bouncy,perpendicular,ASICS Gel-Nimbus,5.0,20260609_181509,16,434,400,834,1.085,52.038369304556355,170.090924026882,-6.212052468553907,316.0811973584381,71.94244604316546,0.8309032866999325,261.137117035315,105.90494649732511
too_bouncy,perpendicular,ASICS Gel-Nimbus,5.0,20260609_181509,17,433,400,833,1.0825,51.980792316926774,168.55924914560612,-0.18433192350596528,305.4412121976302,72.02881152460985,1.0542707547960004,248.61044966306054,119.5325340439651
too_bouncy,perpendicular,ASICS Gel-Nimbus,5.0,20260609_181509,18,400,433,833,0.9237875288683602,48.019207683073226,166.86755829574932,19.383485929441804,308.3113676146404,72.02881152460985,0.7487635594882801,236.75140921697744,109.7269035638972
too_bouncy,perpendicular,ASICS Gel-Nimbus,5.0,20260609_181509,19,400,400,800,1.0,50.0,165.87919503251598,13.071458016472548,304.3265715434686,75.0,0.6970655589748513,269.60953216646885,113.07506243170658
too_bouncy,perpendicular,ASICS Gel-Nimbus,5.0,20260609_181509,20,467,400,867,1.1675,53.8638985005767,164.56282255563903,9.031883442838193,335.4068925494088,69.20415224913495,1.0974048616601684,258.57058439876505,122.07011379450518
too_bouncy,perpendicular,ASICS Gel-Nimbus,5.0,20260609_181509,21,400,433,833,0.9237875288683602,48.019207683073226,166.92213383993948,-4.487997163659998,290.2790455718325,72.02881152460985,0.9786408252638714,276.06348583122576,123.05329433752742
too_bouncy,perpendicular,ASICS Gel-Nimbus,5.0,20260609_181509,22,400,400,800,1.0,50.0,163.25542836213714,13.966650026060847,286.9412560371368,75.0,1.065483859294664,239.97672098445946,123.5342504145218
too_bouncy,perpendicular,ASICS Gel-Nimbus,5.0,20260609_181509,23,467,367,834,1.2724795640326976,55.99520383693045,160.78728884952622,14.694718790081083,324.82720213872096,71.94244604316546,0.9869166728983267,240.6932540124551,129.48585909764333
too_bouncy,perpendicular,ASICS Gel-Nimbus,5.0,20260609_181509,24,466,400,866,1.165,53.81062355658198,172.82263269918943,-45.02163763743226,295.80314076002173,69.28406466512702,0.7464450268690201,228.39093169695798,117.17856082355058
too_bouncy,perpendicular,ASICS Gel-Nimbus,5.0,20260609_181509,25,434,400,834,1.085,52.038369304556355,164.8516423197347,-9.320668175113838,329.52816377334364,71.94244604316546,0.8621445076106989,242.49070541690105,118.6185591782806
too_bouncy,perpendicular,ASICS Gel-Nimbus,5.0,20260609_181509,26,433,433,866,1.0,50.0,172.16503073145657,-19.626820609024207,289.0512254939978,69.28406466512702,0.6896376308231505,272.2302969072199,112.36671536890049
too_bouncy,perpendicular,ASICS Gel-Nimbus,5.0,20260609_181509,27,400,400,800,1.0,50.0,164.07332493515042,24.4784576175781,333.41308061422296,75.0,0.9090874953420669,289.13163415664303,116.34034036702255
too_bouncy,perpendicular,ASICS Gel-Nimbus,5.0,20260609_181509,28,434,433,867,1.002309468822171,50.05767012687428,169.40035869716957,-5.038281418463498,307.1622428929263,69.20415224913495,1.1200770487718874,276.92764305052594,127.8624391891392
too_bouncy,perpendicular,ASICS Gel-Nimbus,5.0,20260609_181509,29,433,400,833,1.0825,51.980792316926774,164.96635172339992,-4.752877317846696,324.47388086566446,72.02881152460985,1.0654394668013345,265.76554322128266,123.7162776497195
too_bouncy,perpendicular,ASICS Gel-Nimbus,5.0,20260609_181509,30,400,334,734,1.1976047904191616,54.495912806539515,168.97733069871128,-13.868900285871746,319.46638084295546,81.74386920980926,0.8849879389246252,260.7942513121045,119.07518617522896
too_bouncy,perpendicular,ASICS Gel-Nimbus,5.0,20260609_181509,31,400,433,833,0.9237875288683602,48.019207683073226,165.71681629576912,13.356696430702527,312.7949270698522,72.02881152460985,1.010681823508334,294.8693587433405,116.55761050476919
too_bouncy,perpendicular,ASICS Gel-Nimbus,5.0,20260609_181509,32,433,400,833,1.0825,51.980792316926774,168.6474877136623,7.032929112877014,322.17232683885356,72.02881152460985,0.7835543815755925,266.3015733853522,124.81930419405424
too_bouncy,perpendicular,ASICS Gel-Nimbus,5.0,20260609_181509,33,467,333,800,1.4024024024024024,58.375,164.57184073268814,5.948332525376941,333.1793505402038,75.0,0.7180424189669182,286.79035225809434,127.67965857784876
too_bouncy,perpendicular,ASICS Gel-Nimbus,5.0,20260609_181509,34,467,400,867,1.1675,53.8638985005767,167.16364455702765,1.0024579768071362,353.1273640898462,69.20415224913495,1.4586491256288587,280.34561922976775,125.4752211214593
